都道府県,Prefecture,センター名,Center Name,"Phone number
電話番号","Supported Languages
対応言語","Open Hours
対応時間","Postal code
郵便番号","Address
住所","Homepage
ホームページ","Comments
コメント"
愛知県,Aichi,新城保健所,Shinjou Hokenjo,0536-23-5999,Japanese,"Weekdays 9:00-17:00
Emergencies only after hours",460-8512,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,豊川保健所,Toyokawa Hokenjo,0533-86-3177,Japanese,"Weekdays 9:00-17:00
Emergencies only after hours",460-8513,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,千種保健センター,Chikusa Hoken Senta-,052-753-1982,Japanese,Weekdays 9:00-17:30,460-8501,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,東保健センター,Higashi Hoken Senta-,052-934-1218,Japanese,Weekdays 9:00-17:30,460-8514,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,北保健センター,Kita Hoken Senta-,052-917-6552,Japanese,Weekdays 9:00-17:30,460-8515,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,西保健センター,Nishi Hoken Senta-,052-523-4618,Japanese,Weekdays 9:00-17:30,460-8516,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,中村保健センター,Nakamura Hoken Senta-,052-481-2295,Japanese,Weekdays 9:00-17:30,460-8517,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,中保健センター,Naka Hoken Senta-,052-265-2262,Japanese,Weekdays 9:00-17:30,460-8518,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,中保健センター,Naka Hoken Senta-,052-241-3612,Japanese,"Weekends, Holidays 17:15-8:30",460-8519,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,昭和保健センター,Shouwa Hoken Senta-,052-735-3964,Japanese,Weekdays 9:00-17:30,460-8519,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,瑞穂保健センター,Mizuho Hoken Senta-,052-837-3264,Japanese,Weekdays 9:00-17:30,460-8520,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,熱田保健センター,Atsuta Hoken Senta-,052-683-9683,Japanese,Weekdays 9:00-17:30,460-8521,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,中川保健センター,Nakagawa Hoken Senta-,052-363-4463,Japanese,Weekdays 9:00-17:30,460-8522,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,港保健センター,Minato Hoken Senta-,052-651-6537,Japanese,Weekdays 9:00-17:30,460-8523,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,南保健センター,Minami Hoken Senta-,052-614-2814,Japanese,Weekdays 9:00-17:30,460-8524,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,守山保健センター,Moriyama Hoken Senta-,052-796-4623,Japanese,Weekdays 9:00-17:30,460-8525,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,緑保健センター,Midori Hoken Senta-,052-891-3623,Japanese,Weekdays 9:00-17:30,460-8526,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,名東保健センター,Meitou Hoken Senta-,052-778-3114,Japanese,Weekdays 9:00-17:30,460-8527,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,天白保健センター,Tenpaku Hoken Senta-,052-807-3912,Japanese,Weekdays 9:00-17:30,460-8528,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,中保健センター,Naka Hoken Senta-,052-241-3612,Japanese,Weekdays 9:00-17:30,460-8529,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,豊橋市保健所,Toyohashi Shi Hokenjo,0532-39-9104,Japanese,"Weekdays 9:00-17:00
Emergencies only after hours",460-8530,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,岡崎市保健所,Okazaki Shi Hokenjo,0564-23-5074,Japanese,"Weekdays 9:00-17:00
Emergencies only after hours",460-8531,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,豊田市保健所,Toyota Shi Hokenjo,0565-34-6586,Japanese,Weekdays 9:00-17:00,460-8532,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
愛知県,Aichi,豊田市保健所,Toyota Shi Hokenjo,0565-31-1212,Japanese,"Weekdays 17:00-9:00
Weekends, Holidays 24 hours",460-8533,名古屋市中区三の丸三丁目1番2号,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#kikokusya,
